"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",10.1614165258223,2.58787943698916,3.9995476636452,10.7914700304613,18.8138807287669
"tmax",3.94319774799021,-0.591665638057894,9.60209335384007,8.63474992595365,16.0422824590481
"TPI_five",9.57024564762544,-1.98671884507293,13.0537836209995,11.9136542511454,27.2492162975412
"dem_10m_zaca",5.58795123202568,0.577943490535432,12.9326515470525,12.8040208831804,22.2887067326222
"flow_accumulation",14.7691472128651,0.822007593233179,13.5832235276499,17.977954395746,28.6713149910624
"sr",11.8200205846271,-2.82760866644659,11.7844758897822,12.6536728716548,26.8536531025351
"slope",8.50582698777289,1.73436385710208,10.1434752574959,12.1832020776792,23.8125618907211
"TWI",0.0442314834036884,1.12141725548398,4.43258314254336,3.39793247750203,19.6503208758846
"cwd",5.42409341175889,-1.45173295842357,7.76015001616565,7.52727577917573,20.4275337467359
"vpd_aug",3.84052196720909,6.07959014410879,8.56878465454891,11.700865614887,21.6740322940026
"vpd_jan",8.65067060446764,-4.25995486351195,14.8029221444645,12.4812999164705,23.8196168810799
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",1.86971049635787,9.86144083310076,8.46593709883745,12.3054583344224,17.9643249546301
"tmax",-1.13105949114253,6.70226341043386,13.4549121791419,11.5565212983544,16.8601985306328
"TPI_five",13.0615084115083,-3.16353758041529,16.4338137817007,15.3538327543119,27.755934513589
"dem_10m_zaca",9.30122351822403,3.21080941943113,16.1575826589578,16.7652398774755,24.4311974191405
"flow_accumulation",18.1418379821949,2.78671782155647,10.8996456436518,17.9694862492577,26.3959692817162
"sr",7.99090519984336,0.445686843394214,13.2728951226122,13.0107976577518,26.1319442857605
"slope",11.4995813044596,1.05063558523559,15.3369441542019,18.4080401838492,26.2518225156584
"TWI",-1.75544244929924,0.670404405665238,6.82377331305323,3.85417440871654,17.857991288438
"cwd",2.39814478718313,0.347628421366983,11.1125804388597,9.01345171015351,19.8777719033307
"vpd_aug",-2.4636812687707,10.6206740370754,13.5453204763727,16.0333267322456,21.8569713558848
"vpd_jan",9.88494020076702,2.98612695002431,14.4701487992958,15.9902698315154,23.9379806178855
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",3.53678501658423,4.90920380067667,4.13794850427332,7.69897634923767,16.2331971742363
"tmax",1.95609252727263,2.04317792623041,11.0610879337099,9.06907214972169,17.4209204877088
"TPI_five",11.6700099038535,-3.99535634109324,12.5721583612139,11.137120126754,26.9286562640484
"dem_10m_zaca",5.46037237273132,1.11315538760231,11.6083875494789,11.7763101757062,24.4615018388288
"flow_accumulation",9.78368890596066,-3.3337061169953,5.68887831947799,8.42191366672049,22.5369633234789
"sr",7.6377037857146,-2.65658426934209,10.3212429572048,10.1263909408216,23.7215527755183
"slope",11.1806592998326,1.40754374211525,13.8594712595501,14.9800539379505,27.2694904192193
"TWI",-2.8171144730237,1.48305328932123,5.870057214389,3.19817005156474,20.0273481121405
"cwd",7.45560900443305,2.15321533417737,10.4221582689435,12.1784020143441,24.134196728648
"vpd_aug",-1.03777962134828,5.75254644945084,11.318291077122,10.6984242093493,22.6354167165409
"vpd_jan",9.4366872515646,-1.59842425726021,14.5086340145358,13.8314735819257,23.928396159632
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",5.35473509100958,7.81169971603003,4.75137464930288,11.6058998241425,16.9263139089871
"tmax",0.538043630016708,5.82976025365039,11.8674363579347,11.8745872730644,16.3957985190365
"TPI_five",6.35984258841547,-2.74102031055767,10.4849517696157,8.96306314472362,23.8774605287782
"dem_10m_zaca",6.98956191019429,6.98414735231139,11.9295879104912,15.5719452158764,23.9930122833609
"flow_accumulation",12.7179962763447,2.18907070741089,6.23924106703034,12.8389014356773,23.7396969431989
"sr",13.2386397096694,-0.0235647900905174,13.3241100068603,16.6014002093573,29.7647528042459
"slope",8.83238377627124,4.85765493472465,16.2525688423187,18.0808984795387,28.1226860983791
"TWI",2.24146662487974,2.76844653014698,4.2986334863709,6.05152905856353,19.023234721627
"cwd",3.26514313558992,3.50019936955988,10.660118088211,10.9508642752518,21.2881606146573
"vpd_aug",-0.129975354515246,9.81596016731064,11.1315019396608,13.2515337187258,23.3264172678258
"vpd_jan",8.34153556402742,3.71292696907089,10.8237495625975,13.625153389992,22.8342663099031
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",8.07760277957308,0.0550397052603789,7.58448319158538,9.98896815902584,18.974209348099
"tmax",1.62948255760097,4.31527816998582,12.4572305397648,11.4263315228479,18.964758919948
"TPI_five",11.9683537260622,-7.77117293357772,16.4789477121763,13.8739532793832,29.0066834821319
"dem_10m_zaca",3.2154131133181,2.59041829695834,13.4005052637838,13.0938059539775,23.2192734994294
"flow_accumulation",11.6328713480084,-3.05601825886065,13.1340181850946,14.1755054868986,24.5833658724083
"sr",3.75335520279631,-1.26703129884154,10.5008433766568,8.17929104859554,22.4453902817794
"slope",11.0018960496678,1.94312155164859,11.398305687475,14.3931381265363,25.7576027162349
"TWI",-2.37136660142254,-0.0921613897350379,4.34924752010637,1.59768324077692,19.655112610742
"cwd",-0.681516748985485,1.47233211437085,11.7734053326811,7.5477105256302,20.4834284523632
"vpd_aug",3.17326917205821,5.10640798077169,14.3119297021238,15.1578109281163,22.9418273598261
"vpd_jan",9.43437423313712,1.86066827685844,14.5794737526739,15.1749779469125,23.3110674570382
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",10.9229200551469,3.2577811663408,6.53335540626275,13.0993399929863,18.6646985330639
"tmax",0.756083761753182,3.46946595091384,10.265781719737,9.01952224848718,17.3233678341433
"TPI_five",10.9222577092293,-2.89144307144868,15.1683253279963,14.9915669736063,28.8233091043311
"dem_10m_zaca",4.86234952985485,1.55374709842155,11.7411707876566,11.5404851040639,22.2828404543977
"flow_accumulation",8.75374113544523,-0.00993645452175196,8.1437150674744,10.0153803689767,24.8957189704897
"sr",2.7711058130501,-1.28411149866846,14.4369575786108,9.85511629035165,21.8682724342386
"slope",8.00865516945774,2.17983675315563,15.4584004260999,16.1129364494295,26.2610522923412
"TWI",-1.34396121481196,2.15299979707189,2.02838686428476,1.67658067770906,17.5378661798788
"cwd",5.48336298177271,3.60898744381022,12.2224862298833,12.7820566889229,22.6241226724777
"vpd_aug",1.04190601665056,8.05756740640973,9.10567683774391,11.6417976981484,22.4873730303183
"vpd_jan",14.0188780330329,-2.73291294944315,17.0597635543649,17.6194194729252,26.5403384943198
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",11.8872402617334,2.89306857579139,7.23283937310951,13.3750183321586,19.0779227319987
"tmax",2.00730745588374,1.26438758792776,11.6218683762204,8.77305409118308,16.3199987379127
"TPI_five",4.57967108076841,-6.09034354620313,12.8216016219235,7.71050980752104,24.388955568447
"dem_10m_zaca",5.47380229085605,2.0984258320273,14.4771508856906,13.3722556734067,22.6377491141652
"flow_accumulation",14.1176666933183,-0.93361105694481,9.06272664239582,14.0132327194557,25.1183819742569
"sr",9.48283052438791,2.0742845148672,11.9793807477361,14.6746055334043,27.6211712989954
"slope",12.6914757498898,4.49924418402507,12.583170076515,18.0370432898431,26.9852651478834
"TWI",-2.29662361467082,2.39440119915698,5.971976742509,4.12769404059498,18.1174083193513
"cwd",5.76209520045849,4.46399489149774,11.6893968560789,13.0700576204392,22.1427255835132
"vpd_aug",2.23667841137384,9.13752818119774,14.2376839060099,16.262378575331,22.4981146986907
"vpd_jan",8.49626255492827,1.06197717858636,14.2471902177838,14.2969300097129,24.4415468247856
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",7.52212307868151,4.44365718103922,6.46499532076761,10.3702868534311,17.4520405268276
"tmax",-0.109447415287482,4.47148995242277,12.4698680797462,11.6097922789647,18.7140636682471
"TPI_five",7.51042349101275,-2.54037811693145,10.9122461943526,9.39471585655983,23.9150766183776
"dem_10m_zaca",8.65905941108854,1.11378930938195,13.7554246929811,14.8665840113922,23.7719901159456
"flow_accumulation",10.1578484376773,0.164527775310389,8.52103657946989,11.6798516815807,22.2258734021046
"sr",11.9228941907501,-0.217195328916433,13.2416547993676,14.1641495104,28.2003322934205
"slope",12.1805611421117,2.45736746840542,13.5295668101223,16.5237480904332,29.6148507158991
"TWI",-3.12911841786686,0.0480130949121232,5.09303400139751,1.77585942907306,17.8202590754403
"cwd",5.41610459850009,2.171824663244,8.88586542090685,9.6690192524826,20.6943529322325
"vpd_aug",1.26342043663858,9.15454888836205,12.9686465381131,14.0813277178034,22.6456440837768
"vpd_jan",13.704481913534,-0.553428544853233,13.4657751005414,15.3240522170752,24.2387699010619
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",5.74698057667494,5.32662873284777,2.42718619295382,8.95294633495836,16.7423758351078
"tmax",4.02903920851538,3.65192916903185,11.922099896043,12.8783706116739,17.976398653669
"TPI_five",5.38309312443756,-1.75862420536905,7.75082009394484,7.06305222600917,24.072626642731
"dem_10m_zaca",3.30806731577272,3.8479262915459,19.7038744189712,17.6888691174196,25.9710481233737
"flow_accumulation",13.2779695775931,1.48604920952719,7.74148846826271,13.0197033949839,25.4468988417731
"sr",11.5471327770047,-0.416025211078102,15.2721858824082,17.0301375554455,26.3847192261593
"slope",7.10326518898641,1.4621061156064,12.5269279000716,12.8316789558256,25.1426630164762
"TWI",-3.44021683709513,2.2799273213935,5.94326899571405,2.94416417454889,19.071779272133
"cwd",5.71125110170599,3.39441569005211,10.5821322477382,11.9779838622097,22.9656512713128
"vpd_aug",0.543973670831813,7.77078049542327,11.2346248661429,12.710972449307,22.5776219997236
"vpd_jan",7.63603227199621,2.57475980121939,15.0272936871475,15.0296181049934,23.0108837842076
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",3.78751004949112,4.48645696422426,3.75043389866381,7.47322127384678,17.0980825970372
"tmax",-0.0801429003301873,0.806693328513812,8.22330184209532,6.29244537561919,16.3165242771784
"TPI_five",10.8380476577021,-6.2183572424142,14.3569963848389,12.7516685267354,30.0276585704533
"dem_10m_zaca",2.30533166347494,-3.11158166016211,12.2578815091513,8.94918483915181,19.655328970705
"flow_accumulation",13.3093344877027,-7.39140908223108,10.5336860606319,10.8342228971061,24.7833743244246
"sr",8.22895599998761,-3.35244580951887,13.9209793615983,11.7762939150933,26.3013275083111
"slope",11.7064502785754,0.0762211186515665,12.8217759463856,15.2284833889234,27.6786609554625
"TWI",-2.08581105257538,-0.284675885716511,4.90276899080678,1.55521872620139,18.3072749918815
"cwd",3.23291467050061,3.39537783020348,12.0697062553692,10.9687742079037,22.9487653992307
"vpd_aug",-0.109512980885767,5.51601331670803,9.75537209669886,10.4369988523207,21.4463998039068
"vpd_jan",10.493003048356,-2.47122774716486,13.6814243268811,13.8677365879744,24.7433092680757
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",8.01441400258887,5.71453682708966,7.62080162756397,12.9663586415975,18.9969941839642
"tmax",2.96477873037258,0.0797308416919786,13.2754089719639,10.3571012887556,17.0697827877172
"TPI_five",7.21849761103216,-1.30908812354222,10.5371202375643,10.3536071287957,27.1845511266555
"dem_10m_zaca",2.87278385087026,1.90242987636277,14.5717821194186,12.0025631951794,20.7038937069058
"flow_accumulation",14.1995753908327,1.82417828429802,5.46734603370104,13.261839328686,23.7972851843157
"sr",8.86323716364081,-1.98438203269688,9.79626984459767,10.4303458363576,23.9689398030473
"slope",15.4031391034543,4.43276844738674,11.8647598396941,18.4813821917384,29.29701976897
"TWI",-1.39327283741892,2.12938853607637,1.60412394549013,1.68723654525652,18.8808524493195
"cwd",4.64757676586992,3.06856480099522,9.89868082288181,10.9387682104009,21.6864360660071
"vpd_aug",0.268219864939176,7.21212798333678,9.88862103492549,11.3259362561572,21.8141804050178
"vpd_jan",9.87760288359397,0.350403115233434,16.2562486287413,15.4404397045671,25.9452645180799
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",3.0243361890515,5.49634018506516,5.20705513413956,8.34455102384751,18.0401440033433
"tmax",0.480728065757268,7.34421754180632,11.8526228270546,11.9492552179922,19.2066232901673
"TPI_five",7.12501176893088,-2.54213630562847,8.76467598733086,7.49330322520973,24.5604705788137
"dem_10m_zaca",4.7327865913795,5.66496834080654,12.6496595512229,14.7217086749487,24.0410676139513
"flow_accumulation",10.7299864746871,-0.583135584603367,6.92238357029928,10.2281859042901,23.2678349046458
"sr",8.85230427227702,-0.707421943072994,14.0951584134909,13.8795764176624,26.0587740856755
"slope",14.8473155514755,1.89629492829808,18.2760148770342,20.2239017168197,32.0171273193163
"TWI",-1.21590867448796,2.36163759038533,2.40223370237034,2.12206987274141,18.2413440874992
"cwd",3.18335557570121,2.54069052579774,7.20916838371387,7.89679069824651,20.0729021459428
"vpd_aug",0.472952768907807,6.3251942263529,12.8075133638072,12.2645252630509,23.195479385232
"vpd_jan",5.99693405074386,3.5948207316379,8.82207376322734,11.1367486962575,20.6887792520796
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",6.8431715960557,-0.102251496028098,10.6263717577612,10.3085515418089,19.0994034815107
"tmax",2.88219433665591,4.25419541780687,14.3398396232074,12.9130689032254,17.9693085958922
"TPI_five",6.10139738167884,-1.90401660121263,15.2685524580217,11.790368733926,28.0104865671337
"dem_10m_zaca",3.11901359262182,1.07573498778286,12.6096800110016,11.922635457487,20.0728493493951
"flow_accumulation",9.92408779969206,-1.84857146117037,9.80135116530336,10.8481213174025,22.6724895762121
"sr",5.65313274193467,-1.92455654603426,10.0200231678131,8.89760849054622,24.1319652812024
"slope",9.90117852767742,2.56339917031027,14.307475067942,15.8476774852745,26.412368521386
"TWI",1.34231884897151,1.72774649592387,6.51207299156821,6.20929611177417,18.8964282701971
"cwd",5.68185784517902,2.67922738019575,8.36088645427042,10.2903382356989,23.5650076691168
"vpd_aug",-1.37143047433994,7.30017706836616,11.2350718436001,11.3760506372504,22.3963059061164
"vpd_jan",10.192519730763,0.117278125350373,14.0578764145419,14.549814916198,26.1039067818375
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",2.25837104884928,4.10804437846348,8.20038705165675,8.96039862134635,17.4137864728445
"tmax",4.56959259629631,2.3481150388694,11.2206299766116,11.4176690217017,17.3388767626059
"TPI_five",7.91361527217037,-3.76355098625956,14.4761168875586,11.0083662405265,27.0790651900429
"dem_10m_zaca",3.02228481028814,-1.07538252121362,11.6833919667431,9.77957422085858,20.7772308415284
"flow_accumulation",10.8089892955199,-1.87043213922564,5.78322801914668,9.41009700513229,23.6823906759557
"sr",10.6365105155508,-4.18558816651193,14.456871566091,13.3265015133517,27.660500194467
"slope",12.1621243442051,2.85275593116542,15.5152614291086,19.5072392452467,30.5949723331097
"TWI",-0.462000189609813,1.79291376402649,5.42855680246436,4.36037257520013,18.4194200175423
"cwd",8.93532854565464,-1.12689497489526,13.1350406513433,13.1804748941801,24.2671256763557
"vpd_aug",1.48164011513398,5.9335600700536,10.4782275632956,11.7354586646313,21.6073772296911
"vpd_jan",5.19958014190938,-0.682217531446472,8.67127675884902,8.15051960138258,20.4957212725235
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",1.93509859020081,2.92251539033447,1.43688074392755,4.32593475135059,16.3494086973863
"tmax",-1.87936392888365,1.49255076134695,9.91827715149401,6.53774646499259,16.2128423478046
"TPI_five",7.92827701692969,-4.09491010811532,12.8327558605076,10.8759199196735,27.2355601235938
"dem_10m_zaca",3.88853569914274,2.94891945299356,10.9101937005451,11.3561640053135,22.8129585695868
"flow_accumulation",12.1659264794391,-1.55431478267808,7.71921082532569,10.8685433490226,25.2230882130352
"sr",3.0031757662749,-2.99932187035148,10.2114179977841,6.13650031585332,21.6837032856399
"slope",10.2742784623678,1.03603361447367,9.44599314384665,12.904184803759,27.194661113802
"TWI",-0.822994637448599,0.905487120992977,5.63201091108306,4.03131159424646,19.3788648258903
"cwd",6.49155280459438,0.78305309847362,8.88748751313267,10.5120295570823,22.6446047987783
"vpd_aug",-1.38209000251937,7.80333900823253,10.7793539201854,11.2971901582701,24.1905621158996
"vpd_jan",12.3016887739259,-1.41694988676166,13.0491570707193,14.2526677880119,26.3904125752501
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",9.45999110191099,5.02929680302975,7.16399986841625,12.4714859569231,18.04401675987
"tmax",2.49217359640732,3.1526807036138,12.9024503163971,11.1317860092347,17.7076687447093
"TPI_five",6.91923598462717,-7.67147564546502,12.5420544721695,7.57974658926054,24.5361500751633
"dem_10m_zaca",6.6781609030844,4.04767443607384,14.0366758834726,15.0107914122861,22.8481482542009
"flow_accumulation",13.7199018498243,-0.408289966229966,12.0661060102272,15.1135751249133,24.9212944870924
