ORIG_FID,aspect_30m,cwd,dem_30m,insolation_30m,rain_30m,rdnbr_2007,slope_30m,tmax_30m,tmean_30m,tmin_30m,TPI_five_30m,TPI_queen_30m,TWI_30m,vpd_aug,vpd_jan,years_since_burn_30m,dnbr_2007,ndmi_2007
44298,75.72019438,768.9688267,1583.088348,1443169.493,943.8292622,1336.783038,20.38091634,19.58206071,13.54192978,7.501798442,0.079862805,0.034717805,5.524387156,33.31667627,8.525640651,86,1.010607022,-0.376712012
44298,81.77218977,757.8101277,1863.016516,1487274.91,1188.3367,1236.703299,19.80848557,17.67081693,12.25119503,6.82597477,0.152784431,0.060286003,5.116492654,27.26771304,8.405887316,86,1.010607022,-0.376712012
44298,67.4793412,721.6892102,1713.632449,1383660.309,965.9699707,1252.564761,22.39460462,18.22999954,12.73999977,7.239999771,0.393566592,0.145669984,4.748380505,27.90368481,8.391909755,74,1.010607022,-0.376712012
44298,200.3034332,804.6594744,1593.835463,1645023.918,1038.660034,1398.166975,20.1701901,18.06999969,12.40999985,6.739999771,-0.370735297,-0.129825411,5.809015955,27.83880593,8.702374922,84,1.010607022,-0.376712012
44298,85.40004181,787.4899365,1483.707178,1435307.665,1059.23999,1095.422271,19.90561291,20.11000061,14.03999996,7.960000038,0.161885311,0.05661377,5.453213005,33.66352966,8.805978279,84,1.010607022,-0.376712012
44298,334.3455493,897.1543757,1741.089767,1304552.323,683.1613744,1360.268056,21.07740986,19.26472195,12.88953686,6.514351785,0.23208336,0.081503481,5.44420586,34.14062627,9.166360219,86,1.010607022,-0.376712012
44298,92.57876225,735.1356445,1685.655621,1471420.544,965.9699707,1092.190756,20.85688396,18.22999954,12.73999977,7.239999771,0.755619977,0.286969418,4.752088201,28.1770792,8.422068739,74,1.010607022,-0.376712012
44298,66.36572804,698.325181,1796.590533,1434460.184,992.0900269,1023.553093,19.95013691,18.19000053,12.46000004,6.71999979,0.929875003,0.335206773,4.390862984,27.76962224,8.328405156,74,1.010607022,-0.376712012
44298,197.0961812,825.5830621,1501.518311,1615988.056,1025.273343,1349.360718,24.47254827,18.396666,12.66333315,6.926666631,-0.843379272,-0.306913956,5.95657338,28.30930138,8.781662623,84,1.010607022,-0.376712012
44298,167.3933004,754.7947693,1732.202799,1630055.896,1183.300049,564.2523397,10.1067851,17.61000061,12.71000004,7.809999943,-0.368711109,-0.103475213,7.002185345,24.72114372,8.698798498,84,1.010607022,-0.376712012
44299,328.404587,891.5800781,1674.105067,1230130.27,660.8856785,1395.590919,24.13678448,19.49415392,12.94043497,6.386682669,-0.053127718,-0.00933226,6.041859178,34.52873551,9.189527871,86,1.08861014,-0.400039693
44299,283.1302603,735.8611339,1693.826804,1417766.502,986.710022,933.0474099,16.64752426,18.76000023,12.89999962,7.039999962,0.258464532,0.099709282,5.270337699,31.13402405,8.455717538,86,1.08861014,-0.400039693
44299,224.169024,751.976747,1621.731881,1302876.77,964.270014,1291.416414,19.76729211,19.19090878,13.24909071,7.307272824,0.011997415,0.006980241,5.821616368,32.50513788,8.469443668,86,1.08861014,-0.400039693
44299,263.8068857,819.7160698,1595.984716,1499975.915,1038.660034,1376.159108,21.98071149,18.06999969,12.40999985,6.739999771,0.170375847,0.065244389,5.348132863,28.09653086,8.705342994,84,1.08861014,-0.400039693
44299,49.29454724,779.8100739,1530.500921,1365012.625,945.5700073,1353.039881,17.95999134,19.54999924,13.53999996,7.53000021,0.166494861,0.052684077,5.511775513,34.68999434,8.661411921,86,1.08861014,-0.400039693
44299,100.758619,749.8137566,1786.180528,1562739.176,1204.199951,942.4709365,19.39166955,17.70999908,12.23999977,6.769999981,-0.191495614,-0.058846866,6.14800484,28.56289774,8.454169049,86,1.08861014,-0.400039693
44299,64.89780235,792.8549066,1474.342889,1380917.362,1059.23999,887.6673279,16.36950679,20.11000061,14.03999996,7.960000038,0.65827308,0.238930507,4.784915334,34.31342978,8.873275405,84,1.08861014,-0.400039693
44299,233.2386586,833.0966408,1464.367376,1560783.659,1027.098794,1276.038252,21.40546599,18.35212066,12.62878773,6.901212042,-0.362043276,-0.116544166,6.071215673,28.69306408,8.837001714,84,1.08861014,-0.400039693
44299,28.57506204,757.8418808,1652.880493,1425063.922,945.5700073,1344.710144,13.67525506,19.54999924,13.53999996,7.53000021,0.122041489,0.037983788,6.937181473,32.12459993,8.388679624,86,1.08861014,-0.400039693
44403,239.3677521,911.2689362,1409.557678,1258940.781,550.039978,219.5784206,33.37424278,20.94000053,13.43000031,5.920000076,-1.901204459,-0.697469518,6.208590031,40.97681236,9.056794405,93,0.120942492,-0.000773465
44404,78.16224518,937.2615753,1361.908429,1227746.538,739.847998,1339.553003,29.21177907,21.19400063,13.65999985,6.116000175,-0.272709816,-0.103878614,4.757305968,41.47152138,9.824208546,93,0.695138337,-0.386608464
44404,53.0088582,720.2342834,1682.590698,1276322.75,992.0900269,826.0429726,26.54929972,18.19000053,12.46000004,6.71999979,-0.048012627,-0.018473729,4.711137623,28.58318686,8.543949246,74,0.695138337,-0.386608464
44404,160.0552168,730.6359863,1511.964844,1364759.422,998.3849716,1037.928551,23.82341528,19.23000026,13.24374986,7.256249845,1.759894483,0.689485969,3.86356768,29.82042265,8.89948988,74,0.695138337,-0.386608464
44429,148.6270404,882.8270264,1473.843246,1555305.38,932.2700195,1365.172063,12.71591206,19.47999954,13.94999981,8.409999847,0.233547644,0.103061041,5.488818576,29.1133906,8.887462934,84,0.811953334,-0.416983454
44429,202.4661479,932.8316686,1245.312234,1592127.154,822.607447,1558.863411,17.80506919,21.38176413,14.21725492,7.042745085,0.225932993,0.075612285,5.021691126,34.03882352,10.34832169,84,0.811953334,-0.416983454
44429,184.466687,844.6378296,1487.190641,1661256.875,954.3193237,1400.870093,15.58035831,19.40733312,13.83777739,8.268222523,0.367323133,0.135686916,5.39158864,29.25082436,8.907156563,84,0.811953334,-0.416983454
44429,148.1752186,876.25383,1477.987152,1650600.75,932.2700195,1392.713394,20.15224898,19.47999954,13.94999981,8.409999847,-0.018491957,-0.006510206,5.310026169,29.00230193,8.869525909,84,0.811953334,-0.416983454
44430,69.36817854,733.6401479,1613.205218,1438569.936,989.5800171,1295.231468,17.6219812,18.62000084,13.10999966,7.599999905,-0.01093927,-0.005006267,5.952834752,28.79762252,8.838137802,74,0.776810198,-0.368285099
44431,74.67876816,730.524469,1789.923291,1448998.213,992.0900269,1227.767242,22.30048904,18.19000053,12.46000004,6.71999979,0.244184014,0.082981534,4.933550358,28.81617889,8.436833096,74,0.6969441,-0.35021603
44432,197.342718,862.1403422,1586.31722,1584941.013,675.5599976,1380.498901,26.32182546,20.12999916,13.19999981,6.260000229,0.226640264,0.084198281,4.778582962,37.29032733,9.067330329,93,0.800769059,-0.413995145
44433,95.75145976,765.4508006,1474.601858,1398509.5,1017.062215,1281.394653,29.66954295,19.3725934,13.30814815,7.243703564,0.312918212,0.097145079,4.486830374,31.52941783,9.020221313,74,0.89498584,-0.373048244
44434,118.5490297,920.4562918,1219.928453,1447222.606,822.8699951,988.6435922,24.41563117,21.38999939,14.21000004,7.019999981,0.529084555,0.196642949,4.863588379,34.53824645,10.55505125,84,0.510171217,-0.295643032
44434,80.36133226,829.9763234,1411.236348,1491123.458,901.8099976,1464.222707,10.50921424,19.51000023,14.09000015,8.670000076,-0.017502398,-0.016861946,5.862808625,30.35193745,9.343181133,84,0.510171217,-0.295643032
44435,237.5600257,916.5015939,1319.905462,1522312.311,933.0932251,1069.50577,11.75262786,19.64974578,14.00907898,8.367333685,0.185554619,0.064903187,5.681488964,32.30121989,9.697324208,84,0.462781387,-0.311022385
44435,76.34738775,809.57597,1614.47014,1412590.394,998.5133057,1022.573965,20.22451951,18.29076928,12.61051295,6.930256477,0.152541982,0.045446801,4.873002217,27.77244172,8.677725132,84,0.462781387,-0.311022385
44435,241.6890043,828.3818766,1489.446849,1547732.656,1018.580017,1332.258901,9.664231469,18.55999947,12.78999996,7.019999981,-0.727769639,-0.276734811,7.741655111,28.60987965,8.852124214,84,0.462781387,-0.311022385
44436,288.5094077,806.641535,1634.181951,1576057.83,1170.660034,1331.544245,2.392166376,18.28000069,12.38000011,6.46999979,-0.093133482,-0.034585048,8.064814958,28.9189786,8.705403935,84,0.43069568,-0.322953093
44437,84.97176965,806.8587748,1634.585144,1581998.083,1170.660034,1351.320608,1.26996428,18.28000069,12.38000011,6.46999979,0.18420862,0.067823623,7.532765627,28.7442859,8.732992013,84,0.56737572,-0.358844592
44438,104.9108283,806.7415568,1633.223226,1576838.521,1170.660034,1407.456787,2.683242003,18.28000069,12.38000011,6.46999979,-0.084617332,-0.041888201,7.110191981,28.7829628,8.726024628,84,0.438622271,-0.321484672
44439,124.2007065,797.068796,1627.499268,1612708.683,1173.154823,1203.831566,5.377876126,18.10051272,12.3351282,6.559743698,-0.292563938,-0.111372204,7.924152961,28.71155489,8.65041454,84,0.621817616,-0.349372238
44439,241.8345478,860.4035832,1380.45489,1505280.788,948.0499878,1388.338708,18.99757701,19.48999977,13.93999958,8.390000343,0.288520991,0.118452815,4.926725699,31.00768794,9.267946317,84,0.621817616,-0.349372238
44440,98.12239257,865.3745603,1564.112027,1353995.426,710.4366622,1369.539204,22.56349609,20.43757586,13.59515125,6.74484862,-0.022375546,-0.016216733,4.845702708,37.89536598,9.206259749,93,0.876619308,-0.396678079
44440,116.7836551,884.5405884,1563.528952,1369416.551,711.2399902,1298.547029,30.03678557,20.47999954,13.59000015,6.699999809,0.661696087,0.260738807,4.32336451,38.13921738,9.435381665,93,0.876619308,-0.396678079
44440,127.5652144,888.5689969,1507.310262,1491014.514,710.0300293,1315.948758,32.74759102,20.77000046,13.77000046,6.769999981,1.003597275,0.406401657,4.158228503,38.88313378,9.266717593,93,0.876619308,-0.396678079
44460,334.2037506,1014.869659,738.4269531,974180.9875,720.8400269,689.6096924,29.39443398,23.44000053,15.77000046,8.100000381,-0.49843547,-0.160841958,5.03163991,41.30965729,12.22698994,41,0.425761288,-0.151488979
44462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.60187435,11.12180543,NA,NA,NA
44463,208.8103956,996.5497365,467.9084706,830063.7537,531.2000122,677.7901342,35.25583581,24.13999939,16.29000092,8.43999958,-1.00913954,-0.393723659,4.760175649,40.7699567,12.57616217,93,0.375117319,-0.152715304
44468,161.9216461,976.4222717,780.9227397,1510739.521,657.0599976,1218.497681,31.98459721,23.37000084,15.92000008,8.470000267,0.369821065,0.16288277,4.262777527,42.38992755,12.6902051,93,0.570570836,-0.353152772
44470,288.585453,855.8004608,1708.13324,1319308.109,655.9400024,1319.80098,29.5623064,19.87000084,13.02000046,6.170000076,0.160368167,0.053218628,4.619150609,37.23582458,8.993182778,93,0.886949137,-0.388567462
44475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.05311508,10.27975044,NA,NA,NA
44477,79.66255917,784.353381,1525.988177,1430943.235,1069.629991,846.4108133,19.84062313,19.87333393,13.8416667,7.800000008,0.377089157,0.133630043,5.261293587,32.2248975,8.758535862,84.77124181,0.671964075,-0.125838203
44478,206.6151167,755.3061407,1738.554036,1601606.196,1183.300049,495.3443037,11.30930802,17.61000061,12.71000004,7.809999943,-0.518087072,-0.187456079,7.132859162,24.73701359,8.69580832,84,0.340777284,-0.048070542
44479,43.78286889,818.5285034,1299.869019,1223873.985,762.4699707,932.7512746,23.49847648,21.09000015,13.36999989,5.639999866,-0.069449236,-0.009733815,5.379946849,36.66047601,9.92874196,86,0.626714331,-0.231104901
44480,75.67445315,728.5675955,1621.647379,1354037.396,980.9897346,612.8556733,19.6159873,18.73036507,13.16963558,7.598905966,0.03745948,0.007726247,5.114784274,28.77468231,8.797212332,74,0.477442058,0.004557691
44480,65.42057069,719.5405952,1566.804688,1413868.698,975.039978,648.7283139,17.99155354,19.02000046,13.55000019,8.069999695,-0.1910747,-0.081300853,5.791306774,29.22251352,9.163306713,74,0.477442058,0.004557691
44480,59.25342213,720.5120524,1539.686279,1356786.675,975.039978,573.1114853,19.08836606,19.02000046,13.55000019,8.069999695,0.006911435,-0.005061339,5.523858293,29.48665867,9.074667486,74,0.477442058,0.004557691
44480,273.8417735,915.670105,1341.245076,1435036.533,711.5306925,1444.304419,15.58253479,21.42955513,13.2751112,5.12066679,-0.719162333,-0.307575702,6.357860692,40.966244,10.68556678,93,0.477442058,0.004557691
44480,53.26419537,716.6086191,1695.792912,1302532.942,992.0900269,588.7907644,24.04833544,18.19000053,12.46000004,6.71999979,0.130089401,0.039868477,4.989587197,28.49397571,8.472552153,74,0.477442058,0.004557691
44480,69.94234244,966.527537,838.3690389,1212969.563,846.8200073,1171.765686,21.02102947,23.32999992,15.27000046,7.199999809,-0.409187575,-0.154005269,6.173645814,40.49088224,12.89894009,74,0.477442058,0.004557691
44481,272.7430202,861.1631731,1434.626709,1377016.964,775.8871373,857.2592599,26.75028583,21.44714328,13.24142865,5.025714261,2.936629994,1.079456168,3.557214737,39.37921797,10.34901306,93,0.588633205,-0.157675079
44489,40.87511089,735.2908769,1912.215199,1327201.875,1068.530029,673.681882,23.81267149,17.54999924,12.09000015,6.630000114,-0.099190148,-0.048484415,4.871958299,26.02329324,8.347718672,74,0.377685176,-0.161242377
44516,288.4111837,850.6261713,1707.473261,1301021.976,626.5599976,1275.917847,28.2884111,20.03000069,13.05000019,6.059999943,0.175303963,0.069679711,4.458257494,37.48643875,9.001664162,93,0.850799302,-0.370394434
44516,266.54829,865.835555,1650.922754,1341049.292,655.9400024,1381.501253,26.13476022,19.87000084,13.02000046,6.170000076,-0.994067385,-0.338020384,5.483087858,37.15329437,9.001154963,93,0.850799302,-0.370394434
44517,100.9227927,991.1054426,738.4452951,1288961.339,666.7700195,1265.659319,28.3751545,23.65999985,16,8.329999924,0.801911848,0.290007214,4.059781006,42.65872683,12.60778795,93,0.448538933,-0.33844291
44517,96.91652679,989.4072062,701.769694,1247227.813,666.7700195,1145.907776,29.12739865,23.65999985,16,8.329999924,0.82537051,0.315305782,4.067808827,42.60912832,12.59480731,93,0.448538933,-0.33844291
44518,317.3245728,755.4381287,1615.779358,1221741.963,925.0700073,1264.91189,23.88410721,19.31599998,13.22399979,7.131999969,0.772272408,0.278559024,4.570558119,33.11466827,8.534362316,86,0.988427842,-0.326097018
44518,274.2198113,760.284885,1572.678657,1176990.931,832.6099854,984.2618544,25.77501297,20.14999962,13.71000004,7.269999981,0.108330632,0.02473487,4.671702994,33.83698103,8.55120786,86,0.988427842,-0.326097018
44519,312.0914556,1006.270391,911.1231578,1034654.119,718.4299927,1099.765453,29.53040348,22.60000038,14.89999962,7.190000057,-1.034471317,-0.356227063,5.405433655,39.83745124,11.68081743,41,0.80057854,-0.285788439
44520,26.98472428,942.9279989,902.2153829,948947.651,641.7700195,570.1570053,34.99512831,22.48999977,16.11000061,9.729999542,-0.546805496,-0.201413194,5.227003336,36.21772067,12.24894325,93,0.37457878,-0.104426147
44521,13.81567955,951.8984756,1109.600586,1128496.844,676.539978,1061.100822,24.71129656,20.79000092,15.73999977,10.68999958,0.153257582,0.064635171,5.815315843,31.67572021,10.78980982,14,0.731831085,-0.278216302
44522,243.5201447,888.5360596,1486.441235,1403538.925,724.1133301,824.3297485,29.72812691,20.55999985,13.65666656,6.746666527,-1.178369129,-0.410841212,5.380782413,38.54195404,9.432032204,93,0.543448567,-0.175834849
44523,155.5205578,971.3383845,983.0265725,1130729.938,637.460022,1242.688232,25.25411068,21.90999985,16.65999985,11.39999962,0.615320698,0.233170866,4.760070779,33.44515436,12.01956827,93,0.812570848,-0.337706264
44524,253.5654297,935.0566406,951.3543945,971998.8875,637.460022,1321.80166,31.86434135,21.90999985,16.65999985,11.39999962,0.617696118,0.257301332,4.287743998,32.9803772,11.89093227,93,0.903217828,-0.396414523
44531,157.6707439,777.4484038,1618.295259,1321027.868,955.7048433,825.6041892,20.11764335,19.67610696,13.36631997,7.054320007,0.239710067,0.085689859,5.836019321,33.13290558,8.542099403,86,0.662654976,-0.108814289
44531,62.68065318,770.1544487,1549.443653,1316062.736,896.5507499,680.5896384,19.59667224,19.72321741,13.30045397,6.874995116,0.052068117,0.020773493,5.632311041,34.30778717,8.669084342,86,0.662654976,-0.108814289
44531,258.1906337,826.9205528,1078.021984,1223880.313,880.2000122,1341.548286,20.60427701,21.98999977,14.89000034,7.78000021,0.249949851,0.092209285,5.741606912,36.39568147,11.32092317,89.74418605,0.662654976,-0.108814289
44531,122.4489189,973.8754607,868.3634042,993995.3716,635.505086,1204.076428,30.99034052,22.06296788,16.51926953,10.9686298,-0.221448082,-0.092374862,5.178604266,33.83204107,12.19197519,93,0.662654976,-0.108814289
44531,159.2586351,785.7536537,1481.518066,1240393.201,860.5977783,898.6601269,22.83362972,20.36111087,13.56777786,6.768888904,-0.108809595,-0.039477778,5.786289935,35.70040505,8.869592218,86,0.662654976,-0.108814289
44531,288.0443489,959.6815073,910.3182405,1210070.49,603.328435,1279.016229,22.31690178,23.15666721,16.47596445,9.795088166,0.286544346,0.108821892,5.028893107,35.14407891,12.37478801,93,0.662654976,-0.108814289
44531,47.06681526,891.7885723,1277.596081,1183140.414,902.8341866,951.0931101,27.69347593,20.58375084,15.2099998,9.83624965,-0.23871231,-0.088300282,5.124047466,33.53327239,10.23526418,84,0.662654976,-0.108814289
44531,41.73369245,766.4248334,1244.336541,1231237.533,823.6639171,922.5036334,22.02712732,21.2161762,14.60637295,7.986568788,0.074795198,0.038317014,5.397784128,34.65282822,10.7809363,84,0.662654976,-0.108814289
44531,177.6345343,988.3737583,835.7860374,944983.9043,637.460022,1254.442581,31.98019731,21.90999985,16.65999985,11.39999962,0.168215219,0.061699948,4.783658192,33.59593749,12.24805582,92.3125,0.662654976,-0.108814289
44531,34.19633129,788.5045166,1458.540961,1191773.913,896.9000244,536.0842499,25.74254742,20.45000076,13.65999985,6.869999886,0.744190811,0.267755379,4.664449024,36.50672302,9.057780123,86,0.662654976,-0.108814289
44531,52.93850028,814.2559774,1364.760295,1236054.592,792.6199951,884.7891317,21.28390732,21.01000023,13.59000015,6.159999847,0.278869178,0.093663987,5.128832579,37.91779022,9.326435852,86,0.662654976,-0.108814289
44531,246.3085668,849.3011295,1282.974293,1450696.007,909.6166525,1212.478178,25.24410085,20.65431404,15.3749016,10.08549011,0.490816013,0.182610308,4.570120236,31.92134622,10.03379143,83.29411765,0.662654976,-0.108814289
44531,295.9355764,783.4370524,1517.495133,1236728.483,832.6099854,894.6394613,22.7263696,20.14999962,13.71000004,7.269999981,0.044676825,0.015816243,5.046395858,35.07030411,8.663366318,86,0.662654976,-0.108814289
44531,36.65297252,817.8719597,1326.409508,1102466.68,825.9449921,1326.126926,27.73280001,20.29333305,13.69000006,7.084999919,-0.140561419,-0.043651687,6.277773887,37.07833242,9.29678762,86,0.662654976,-0.108814289
44531,125.0428021,789.8208046,1682.587418,1422566.781,1173.439941,672.3789024,14.22354284,18.07999992,12.32999992,6.570000172,-0.195607505,-0.060976563,6.225984663,27.8753953,8.668680787,84,0.662654976,-0.108814289
44531,58.76430022,807.5784424,1408.010669,1313476.65,792.6199951,880.6403402,17.88177465,21.01000023,13.59000015,6.159999847,0.393011246,0.156619713,5.692667707,38.0282196,9.100045268,86,0.662654976,-0.108814289
44531,286.7583974,774.9427897,1676.48997,1419699.396,1038.660034,1240.878189,22.47019283,18.06999969,12.40999985,6.739999771,-0.45864869,-0.170998755,6.275747458,27.61343638,8.673016071,84,0.662654976,-0.108814289
44531,54.8879853,980.5965154,534.6843684,1010759.971,531.2000122,601.1694125,29.13263292,24.13999939,16.29000092,8.43999958,0.394950932,0.13484065,4.51588605,41.13856653,12.49248189,93,0.662654976,-0.108814289
44531,75.8950868,859.963224,1228.821852,1082695.538,778.7045992,1149.925279,27.73044806,21.04692327,13.48846157,5.919999856,0.168497728,0.07583214,5.162068294,36.89513808,10.38411698,86,0.662654976,-0.108814289
44531,39.04999847,887.5251648,1077.455859,974741.4375,913.0499878,879.7010376,35.28139992,22.12999916,14.48999977,6.849999905,0.970585111,0.357669493,4.284972715,35.89789238,11.63292389,84,0.662654976,-0.108814289
44531,265.5356841,771.6171986,1283.387629,1365681.375,899.2199707,745.3594111,14.04952162,19.70000076,14.43000031,9.159999847,0.510728622,0.180301397,5.20278935,33.14767317,10.20442364,84,0.662654976,-0.108814289
44531,283.4830418,762.7466583,1401.992813,1434019.047,916.1616516,1186.579407,13.44425432,19.58333302,14.22999978,8.868333578,0.391235346,0.13343133,5.04298088,30.52003002,9.384299517,84,0.662654976,-0.108814289
44531,266.0684624,960.9460449,851.5826843,1077088.394,602.3900146,1256.717834,26.62338314,23.19000053,16.47999954,9.770000458,0.514497896,0.176795873,4.864238119,36.45695076,12.82749681,93,0.662654976,-0.108814289
44531,70.91541629,784.8989461,1701.088935,1536456.417,1069.263346,544.5003832,9.961248663,18.05135791,12.39975293,6.742962943,-0.228532205,-0.081524508,6.690116405,27.80222596,8.687936465,84,0.662654976,-0.108814289
44531,317.5404243,985.514328,808.1434555,1019198.461,631.0700073,1265.003342,29.73144507,22.40999985,16.20000076,9.989999771,0.621630352,0.216654037,4.275157958,35.57045078,12.67094731,93,0.662654976,-0.108814289
44531,282.1588135,820.8051147,1572.949027,1271537.036,1018.580017,1269.210257,31.79897635,18.55999947,12.78999996,7.019999981,-1.529444137,-0.593900891,5.725067956,27.82612583,8.726888112,84,0.662654976,-0.108814289
44531,73.02761323,821.6647164,1208.058053,1451022.464,902.1400146,1391.614415,9.915553161,20.59000015,15.32999992,10.06999969,0.229249997,0.098514864,6.499060086,34.88720921,10.62437807,57,0.662654976,-0.108814289
44531,246.596974,781.8852103,1604.94533,1550720.018,1183.709961,962.9031808,16.19653225,17.96999931,12.27000046,6.570000172,-0.884285075,-0.355953161,5.92721997,27.51407732,8.569714819,84,0.662654976,-0.108814289
44531,125.1134254,988.5304077,758.4041138,894408.2625,637.460022,1141.591248,36.70305405,21.90999985,16.65999985,11.39999962,-2.428960514,-1.057889825,5.008811569,34.13190384,12.42595387,90.2,0.662654976,-0.108814289
44532,286.0736064,970.3621187,846.6798252,1091522.387,631.1690773,1222.04591,26.68528453,22.40224789,16.20713252,10.01186023,-0.232771607,-0.083719683,5.665396258,34.31582619,12.32708795,92.8372093,0.870296994,-0.329285909
44532,183.1453957,945.3960313,905.6500455,917620.113,638.0142447,474.4064243,34.30565526,22.5315383,16.08461596,9.636538065,-0.234456372,-0.071666524,5.545340923,36.45846836,12.27941264,93,0.870296994,-0.329285909
44532,240.6425063,797.8185303,1455.185571,1271586.525,797.4187939,607.6009979,19.87326965,20.90680016,13.60440014,6.293199863,-0.093688696,-0.038286605,6.09418932,36.59334152,8.899394684,86,0.870296994,-0.329285909
44532,323.2682379,756.9327916,1592.271484,1196359.798,957.357634,344.3847104,24.53451302,19.02476202,13.05428541,7.083809489,-0.178249785,-0.055914422,5.136920339,33.13941828,8.566022419,86,0.870296994,-0.329285909
44532,26.1671635,801.8596259,1356.931586,1266316.778,762.4699707,517.7025452,20.40207842,21.09000015,13.36999989,5.639999866,-0.213782795,-0.084549138,5.554097149,36.19138315,9.666678905,86,0.870296994,-0.329285909
44532,282.3024987,802.7586161,1434.594435,1265074.646,792.6199951,682.361852,19.7679561,21.01000023,13.59000015,6.159999847,-0.226368092,-0.088072598,5.396495104,37.29840427,9.010590871,86,0.870296994,-0.329285909
44532,276.1968503,963.6805707,883.4463932,961941.0221,637.460022,1211.431289,31.27777302,21.90999985,16.65999985,11.39999962,-0.283762813,-0.090297721,5.127925747,33.23653636,12.05717872,93,0.870296994,-0.329285909
44532,40.43321255,917.3827689,984.9451861,799407.7634,913.0499878,790.4724775,42.77404485,22.12999916,14.48999977,6.849999905,-1.106116416,-0.423853375,4.638406396,36.86350741,12.05858769,84,0.870296994,-0.329285909
44532,323.8409031,1002.444153,835.7784947,922749.2366,719.751443,983.2778408,37.18518135,23.33285768,15.66857188,8.004286051,0.395501522,0.135471584,4.163708806,41.031753,12.14085068,41,0.870296994,-0.329285909
44532,279.1159177,808.83041,1387.078186,1120797.547,798.4518738,718.3802376,27.22008157,20.88458347,13.60750014,6.321874827,0.027512445,0.008201069,4.99240756,37.60874414,9.147953153,86,0.870296994,-0.329285909
44532,311.6329568,960.0222168,852.4570978,1054633.443,602.3900146,1235.937422,29.39414926,23.19000053,16.47999954,9.770000458,0.790388002,0.316204729,4.693103357,36.09859397,12.71436622,93,0.870296994,-0.329285909
44532,36.33227921,766.342496,1554.698875,1285726.659,958.6918279,629.6843456,22.37638716,19.01272739,13.04727251,7.08181819,-0.367845932,-0.164388328,7.108015364,34.09440023,8.635494839,86,0.870296994,-0.329285909
44532,302.3358315,959.8836738,888.841078,1039776.347,602.3900146,1262.009928,30.14101368,23.19000053,16.47999954,9.770000458,-0.226870696,-0.078123774,5.222694026,35.20649126,12.40549268,93,0.870296994,-0.329285909
44532,74.33549719,877.0848328,1109.944287,1051225.238,913.0499878,761.4144775,28.49209671,22.12999916,14.48999977,6.849999905,0.360047749,0.119030593,5.049632597,35.48747025,11.47150526,84,0.870296994,-0.329285909
44532,316.5361437,770.0316511,1294.219064,1287476.464,895.8585467,617.4510716,17.76821899,19.76047679,14.44809559,9.135237966,-0.149152489,-0.036807348,6.100936072,33.19313376,10.21264321,84,0.870296994,-0.329285909
44532,305.5799086,772.4048598,1334.201959,1253830.819,899.2199707,821.8399387,26.05891567,19.70000076,14.43000031,9.159999847,0.418404296,0.161746177,4.547714657,31.35031425,9.533747355,84,0.870296994,-0.329285909
44532,232.9206369,793.9453997,1463.078212,1205671.625,821.1842739,1154.917821,23.10541916,20.39571408,13.67571436,6.952857086,-0.796526211,-0.316498051,5.745654379,36.12428883,8.826211248,86,0.870296994,-0.329285909
44532,27.80943108,787.7370972,1581.91416,1311353.975,896.9000244,399.4038086,20.15643082,20.45000076,13.65999985,6.869999886,0.149981007,0.037600707,5.286977386,34.04350891,8.616572762,86,0.870296994,-0.329285909
44534,295.0783886,848.7555958,1143.687644,1222106.739,842.0254045,1361.840371,28.83368388,20.87313097,14.74005084,8.596969821,0.188956832,0.071015792,5.164482398,34.71529753,10.75919052,87.63636364,1.002933873,-0.392241713
44535,257.0689499,865.1878174,1512.625757,1401284,674.7399902,1411.162683,23.0918335,20.45999908,13.57999992,6.690000057,-1.218828641,-0.456585179,6.432827902,38.20698624,9.282469654,93,1.001227885,-0.42365953
44560,117.5864019,873.9574529,1516.871898,1434193.307,711.2399902,1405.337247,23.78262225,20.47999954,13.59000015,6.699999809,-0.576046109,-0.212324508,5.238212802,37.95142937,9.490528323,93,0.947796973,-0.422428871
44560,230.1370808,882.7895286,1573.576116,1500429.449,695.5742576,1395.731612,32.01430399,20.60818204,13.7250508,6.832929438,-0.455853708,-0.191336124,4.754183661,38.60582369,9.364259373,93,0.947796973,-0.422428871
44560,87.0632532,793.921827,1402.108041,1349585.277,1040.47998,1262.196411,28.08523239,19.78000069,13.73999977,7.699999809,0.447763623,0.176674244,4.297670841,32.29907758,9.271848338,74,0.947796973,-0.422428871
44560,125.3246095,859.462398,1537.5239,1467758.598,674.7399902,1406.670367,24.59678129,20.45999908,13.57999992,6.690000057,-0.305615605,-0.096391831,5.195672529,38.05271339,9.207232203,93,0.947796973,-0.422428871
44561,144.6513526,874.9245548,1459.548255,1574636.677,942.9520639,1307.969314,13.86622291,19.34860326,13.79860339,8.242027015,0.167204253,0.062020402,5.658420202,29.37640658,8.925539532,84,0.797190897,-0.390181102
44561,163.6047998,926.7105119,1287.810836,1558098.211,828.8592995,1454.974083,24.43289344,20.9104088,14.44368416,7.968143469,0.488724731,0.179998967,5.026692974,33.20094811,10.01870426,84,0.797190897,-0.390181102
