"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"tmax",-0.817513656346012,6.08110084127232,2.13539239290758,14.5096454424432,12.277006699539,29.3266234586549
"TPI_five",4.45357340470445,2.05537035590285,-5.04116701511528,18.5134689376539,11.7131340529149,38.1710993096458
"dem_10m_zaca",12.5983001286454,1.2702965238321,1.26777712014772,22.4193577066817,20.7929592351737,41.4200045907827
"flow_accumulation",10.9890556403626,5.70173407207887,-2.1036704567729,12.239165456484,14.6480935322534,37.9865119742242
"sr",10.7803986938772,5.92752245103271,-4.5374656635042,20.7545061960552,18.3173682059421,42.2335636315314
"slope",13.3930343168038,4.71132399628724,1.18868129091981,23.2760736113655,22.4375508797758,47.4044691355568
"TWI",1.51997739350982,0.428855587317674,0.691188889504325,5.07062832600694,4.11270197011058,30.457235174165
"cwd",14.0057579442349,4.78333526313463,0.571092002026363,16.0200487109032,18.9517081080008,39.516935802473
"vpd_aug",0.480120215407294,2.95020881992991,9.59405544446737,14.9960225241506,16.0251564863353,37.0257550033992
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",7.14698287390114,8.66700724357681,3.82701900393479,6.51531908571252,12.426467182185,28.4847892416389
"tmax",4.79806726213713,9.46190207693549,2.59259872906636,14.9149989522124,17.4780788164536,30.2084232717239
"TPI_five",9.35496542530143,1.70908379786961,-0.324750144787235,16.8922438545738,14.7877759554104,39.7374821139919
"dem_10m_zaca",10.9263445569525,-0.910616419597049,4.05638621211965,16.8147542592394,16.5373789968477,39.5651985616575
"flow_accumulation",9.24621313222088,11.1929271931231,4.17830402313492,8.92333613351112,17.1502838290727,37.6970547726713
"sr",7.00977178928978,11.3567396342078,-1.39346300135951,22.7623488983414,21.4291784341065,42.6312189955854
"slope",15.0752727673745,2.83357218771646,3.64478097628762,23.2319609392088,24.7782800829069,45.7132174283023
"TWI",6.97081533044514,1.17057644036338,6.64391706837853,5.30298783267242,10.4291507569071,32.5677539124731
"cwd",14.6238326003712,5.43805766599207,5.9520870213002,15.7155231061297,23.3207628099069,39.9255104683274
"vpd_aug",1.47258224196582,8.52438869321808,11.5797082450827,11.2646129340237,18.5842274885703,37.7024632336283
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",7.47782526551256,3.1904513015336,5.20045979259706,7.36242120414318,12.2095915610581,30.0224985624108
"tmax",0.764870485145542,2.23642789123928,1.71717157753683,13.5459445226843,9.99087076713717,28.7328868967872
"TPI_five",6.4047923854102,6.66342523937965,-3.61789158827141,19.403730080366,15.4365027367145,43.3275815716216
"dem_10m_zaca",8.24619310231675,-0.943817030591706,4.41680402902074,20.5841093302086,18.0150186699749,39.2088928025898
"flow_accumulation",10.7781944541115,0.825585850358994,-1.27682677476641,11.5662730497523,11.8559459049478,36.9655536914883
"sr",7.30437446083401,7.23646025979812,-1.45727872465774,20.2830435653239,17.5744072954958,43.4456417169552
"slope",14.8227316668954,0.0287096220079944,4.84559473130782,15.6817293281416,18.9250303394349,43.8017490352512
"TWI",-2.56969778262981,-2.84284163855543,1.0680093040403,3.39223500157256,-0.439134287592175,31.0362358171039
"cwd",12.3845889401209,0.831048960212764,4.86585115040544,14.5839175560918,17.868596563359,41.2026432565163
"vpd_aug",1.31549820973608,1.30023798572702,11.7676970303384,13.1744090338881,15.7646323352608,36.4969246492756
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",7.82228406873733,5.47676607245048,2.66201383335466,7.3269861688202,11.9443612579423,29.7722347178899
"tmax",4.34566101437935,3.1092621716663,1.85514060993214,15.3752755153208,13.1384478323472,29.6056249894172
"TPI_five",8.20665479298076,-0.378604805929023,-1.22167675727206,18.3855767506606,13.502126205637,39.5666471616457
"dem_10m_zaca",9.34387585800643,-0.21124285296486,2.13086710574397,17.4674432673129,15.1719842062281,38.2846176675207
"flow_accumulation",14.5436967717986,3.3148272647931,1.42155747268144,8.0629654423548,14.520253980963,37.6971923204181
"sr",11.8274116818645,1.41353233517242,-0.607712695743748,22.1693064897474,18.6720609683684,44.3045931093427
"slope",17.8382927825801,4.09663737618357,6.42013674651399,29.2887855874526,28.4451444474066,50.3023186440447
"TWI",0.247167608002013,-0.573037241641002,2.25228963825368,7.61978774839999,5.09045416107124,32.1650148684061
"cwd",14.4332676568505,1.64069296404155,3.44790696230931,11.9415896004546,18.1235068080548,36.4138636048523
"vpd_aug",3.75512960027618,0.562486406718328,10.3073015486201,12.327238193513,14.9077084672902,36.1189729164623
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",1.10260587768073,7.71138257045843,1.88798181645308,7.62953210834914,9.5605211642417,29.1094153092938
"tmax",-0.341016229691924,6.09096477105319,3.06598711616013,15.476148315783,13.8531302626369,30.3860156507859
"TPI_five",10.7687248548577,6.60641109775418,-3.3814799021336,17.146010164284,17.3440208799713,42.9330097303453
"dem_10m_zaca",6.93334847495677,1.6083225886554,-0.811124469373,18.3797236355477,15.2805439369697,37.1404502270495
"flow_accumulation",14.0787027660224,4.47064322924191,2.29647885139487,12.0722647700283,17.8225953268783,40.3682268937285
"sr",4.88820602682744,5.16716595947991,-4.57521785676824,21.5806867512377,14.737373639807,42.0911114716251
"slope",7.26724416481701,3.84159577517992,4.58955082593345,23.3563103224058,20.6119132399877,44.2775682386917
"TWI",0.797175643449171,0.105556651607191,2.54585231940837,5.83956407805843,5.11380010768219,31.9101597705396
"cwd",11.9301483458,6.79214632914365,1.32558417220816,11.4169394644992,16.2558442641854,39.0261290566278
"vpd_aug",-0.0402606601885205,2.46781307223885,11.8183004578809,14.7362980337715,16.6202539945363,37.0329536513128
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",10.8727631712625,4.09446430234434,0.107531321920112,8.79706227056962,13.5916429661542,29.4166753605548
"tmax",4.80769204710252,3.65748039214397,-0.375268010289772,17.2323226179886,14.4360439391881,30.1653532182793
"TPI_five",5.85869281055655,3.57497405843686,-4.86723067363218,19.6421659607722,12.9349976770861,40.5997190399982
"dem_10m_zaca",13.5685956941637,1.644886057311,3.04829973806385,18.2870869362564,19.9890891157262,41.70373382867
"flow_accumulation",17.8655128890711,0.123793008689962,-0.985796709624903,9.79078036807421,16.0261904121056,40.0328331738226
"sr",6.27675081174895,1.56898617510955,-2.4570086266121,20.0913670799921,14.8431985024796,41.9008391825213
"slope",17.2640808271866,1.21002626688858,-0.812649007215015,22.1339891387283,22.4743025063338,44.9996195966066
"TWI",2.07254102952305,0.58818947636849,1.31757419313996,5.47676620832761,5.2085135999299,31.2299926553352
"cwd",12.757284225107,-3.12218559914705,4.28370521237749,12.2307453093926,14.2620376848381,36.9025646521236
"vpd_aug",5.87998622943445,2.32075869471117,4.39945112153822,14.8123340824486,15.4596747855613,37.2786612920878
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",6.51291129609028,4.53532112073698,6.63322490119071,6.86481247777008,12.9663266478559,30.5160204927345
"tmax",3.43201975215649,6.91036119473662,4.17077151794968,12.6756399634267,14.1415719534077,30.0808867538074
"TPI_five",12.6910411710307,7.65958406058009,-2.9657186866727,18.6427666461703,19.4895982434564,44.8338570159575
"dem_10m_zaca",13.1573246756006,1.91882782901086,2.66133656686422,17.5361226741576,19.4363118855004,39.6446446665924
"flow_accumulation",14.1662144920982,4.31523808262631,0.869790523220043,10.9361564357488,17.279317026144,38.1350743771858
"sr",6.7479196385495,10.4419609042572,-2.20537117576936,16.7805335322237,16.6978627294869,41.6102741997796
"slope",15.6640919179748,4.80181426482074,0.500414398630023,17.9442585507889,19.401548763521,43.1421514031868
"TWI",2.7431285711482,-0.463395781206691,0.033730585036363,7.14379062089351,5.17331962088077,30.5146085313956
"cwd",11.9638701997209,1.35068035676385,7.47898094390943,12.6447293949119,16.8534042302037,38.9764915965204
"vpd_aug",2.59420863447944,5.86675980421123,8.50423511158296,14.0246548021653,17.0467559648029,36.7894309628393
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",4.20273629134145,2.41979138042437,5.69240026798195,4.53269539158925,9.22382367272524,29.0581999391231
"tmax",0.692887831199729,2.71893790066638,1.20817598770137,13.5592806779275,10.7852639141646,28.9568456688406
"TPI_five",4.11607004163709,3.86811635321806,-3.90769976232726,14.5466376464389,10.777823469861,40.3841116631438
"dem_10m_zaca",13.7155245416271,2.50280922199894,3.95588522527962,24.891026131871,24.2634447797083,47.4017357730445
"flow_accumulation",9.87096096583763,2.7865139529455,0.882705109851375,10.8650367149938,12.5027183787099,38.8729530494595
"sr",7.85634000305667,2.49214700891567,-3.34955744202394,16.0966764056116,12.7516507071697,39.2038215878694
"slope",7.55490210517088,3.43875503684144,4.28430484074218,19.8370253639837,16.9094895051892,43.049311006117
"TWI",-0.572667785920432,-1.60542887869283,3.05420113688951,6.62434038650524,4.08892494726919,33.0060188439723
"cwd",9.53637807115897,3.2934089369032,2.61825537466486,13.1559437259105,14.6840617985874,38.5104808583002
"vpd_aug",-0.43163618317966,0.820995731045012,6.93700631745032,14.4443660378305,12.0027229129771,35.7982096101286
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",4.62700982504545,6.19497971097121,3.85680228259964,6.31741717244675,10.6440925897624,29.3573404012285
"tmax",5.40994372769066,9.54077104864121,3.43047177984171,14.7449949551431,17.2577972614528,30.3044045460647
"TPI_five",8.89168930004481,1.79371110134624,0.985625867088167,20.1076168544617,15.6365358740257,42.904303514086
"dem_10m_zaca",12.6891205694244,2.89818845299517,2.22052822341301,19.1002678795525,19.7195930899693,41.6230075432895
"flow_accumulation",14.2438728437901,5.87418832958021,-0.787726648773712,11.7151973513853,15.8569748661554,37.1707460235274
"sr",5.57935085084012,6.25107156788507,1.17160129695446,17.7971130615072,17.0735674117764,39.431773261186
"slope",16.0670007657689,4.39064438770791,1.21644747288745,19.3731058793858,21.3614598154278,42.8677093745844
"TWI",6.61710038845456,0.694872803728423,3.94791568168135,8.15303985788461,10.2262799449292,32.6494521666841
"cwd",15.1804759653255,6.1519607210499,5.66140050453409,14.6829665363403,20.7490187646996,42.3090203767829
"vpd_aug",2.51787049293125,4.13985657402384,7.96537956084624,12.9736996226784,15.0804268977783,35.6547627925658
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",3.75836732899758,5.67007015635826,4.65625103421092,8.39851309170921,12.3204541102848,30.6381964884233
"tmax",-1.86384085915457,4.12461016077979,1.39994113451422,14.3019203647529,9.04706737081617,29.12332379564
"TPI_five",2.11056886452875,4.56238914867781,-0.257380325147755,21.5141679630233,15.2659380422409,42.7032031840979
"dem_10m_zaca",8.94121561164857,-0.462610144800876,5.93634132129996,20.2365222719655,18.5681839206042,39.5970225153023
"flow_accumulation",7.97274973027799,5.85622870578828,-1.43273941645316,9.61878824346424,12.2858546797722,38.1076579053058
"sr",7.99506861025563,-0.0131168545236758,-6.14195934263111,25.5687385002173,17.1971736016926,43.8212208948041
"slope",7.75627559109385,0.248195564669861,2.44111082570225,26.1528990016183,21.41229792569,43.3518523715802
"TWI",1.68775564716894,-0.741873757322028,-0.630528573306391,7.81025690962533,4.37719808921135,32.056775751798
"cwd",10.1558082692292,0.624408025370508,3.68601777376945,12.0247644760804,14.3191839646099,38.6920869266501
"vpd_aug",-1.15539986665661,0.395546199798889,9.02039103320172,12.009702001512,11.4844674205285,36.1459001663984
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",10.7796493974772,3.70156368397636,3.882901831524,8.38983920444058,14.3073553317161,30.2018064137154
"tmax",1.44503766133919,0.880208578712,6.13267174756039,12.5982397328976,11.4752957107418,28.7845822901822
"TPI_five",11.6426973129859,1.09121811335159,-2.6035748279288,15.2663387287326,14.3202135403074,41.5295110642942
"dem_10m_zaca",14.0205739648802,3.52648233283914,5.09012787494749,20.2905711803301,22.6682766314909,43.7888773606037
"flow_accumulation",18.1109578433301,2.84925113138021,2.01246716103347,8.08173794491448,16.1707854654471,39.6466366172909
"sr",9.03484854349229,6.96779104970364,-1.60920429002602,17.1626533238263,16.7898359453104,41.0815741701693
"slope",15.8551000028601,0.585181395787755,5.80592853436784,15.1831695166895,18.7379597123595,41.1327935868301
"TWI",3.00861085661867,-0.282334103596892,2.92097293136581,4.16908788401995,5.11083635476735,31.9954117126973
"cwd",11.6812401104335,3.2444684930992,3.82320168596975,17.71289758266,20.2086967016266,40.6354221110035
"vpd_aug",0.184140108041426,1.22965898122988,11.3265407803939,12.9068406541918,14.57473683358,35.4565126732134
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",10.8813323722483,2.36551288347983,5.27372509184118,8.2798025154876,14.5852236511828,30.8748079198489
"tmax",-0.767295498361316,5.98056931262098,4.92535141448943,14.8384792731879,13.3218402031464,29.3176834458724
"TPI_five",8.68419192219518,4.79193471146354,1.83110166755093,14.2029487243894,16.0454635801356,41.476426182111
"dem_10m_zaca",10.7140938544879,1.11308895544823,3.33539534140191,21.7832545099378,20.5871383158894,40.8431632620714
"flow_accumulation",18.3176007329512,3.76674040806844,1.88416244110643,11.2149570458534,18.0344101959309,39.3157521234566
"sr",5.13958051284744,7.23119137570548,-0.253557568404307,19.1075317932133,18.0641882923092,39.2539541762222
"slope",10.3307572158327,4.39585379820997,4.83985424993311,20.844991673932,21.0663640819195,44.040498460632
"TWI",-0.104689486845097,0.127923334346468,2.35775705007027,5.83093916843832,4.46698115555212,31.4531856905067
"cwd",14.0024262146119,4.78334290614935,1.52319337873783,13.1565483881197,18.2221646701271,39.8556645675267
"vpd_aug",-0.818016968221846,3.50433717868302,9.51448205633677,14.9654438540738,16.424262111924,37.8437521717516
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",8.08129628323535,4.07949261185514,2.05508894433821,7.79190062188513,11.8895605743145,30.4809905308241
"tmax",2.4100296166362,5.62406008516625,3.34787826549445,12.2139670275294,12.7155579507717,29.7184993583487
"TPI_five",4.26892124177283,2.87982035871115,-1.60590142156315,18.4172401676277,14.1581073916236,42.8259283680883
"dem_10m_zaca",10.0676831207442,-0.730381140837082,3.62208337275366,17.8421843939826,15.5493646163383,38.347426081906
"flow_accumulation",12.131713146123,3.92935857249357,1.60891381713884,13.7951249254706,16.3112047835696,39.8783919889004
"sr",4.69313749918066,6.64796724477788,-2.72996463772234,19.8242029732674,14.9989890767631,40.2637766082921
"slope",10.2930139571063,3.83566903730959,4.21994057756672,22.594611941993,20.1346246240245,44.3545652401664
"TWI",-1.41076839532127,0.0100322981024117,3.8504242039373,7.85049955598692,5.86715547999335,32.0285953647545
"cwd",13.1986796261541,6.6101579006407,2.18383372768373,16.350022808599,19.4879718959147,41.1763732949263
"vpd_aug",-0.822667128956512,0.90269711437547,10.3936352086742,11.3186350247107,12.7880204970113,35.1885971637928
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",5.05244771991422,6.49812383645857,0.703502478230292,9.05440397924198,11.0374557299131,30.7911545269564
"tmax",1.71129252774304,3.51003931165895,0.142806817040673,15.2383308773817,12.0578138161053,29.6414633127792
"TPI_five",6.61642524412256,5.5930608662215,-3.03515861436922,25.3685344232397,19.6552557538775,45.6217691390991
"dem_10m_zaca",13.0053856222082,-1.41946586100684,0.958181491369611,20.3042875630451,19.2467393561888,41.9841333506535
"flow_accumulation",14.6744503873772,4.09891270163507,-2.29651665710372,13.5944047358208,16.1796849671665,39.5673028739597
"sr",7.51771056171963,5.08514802085541,-4.68648183922996,16.2670543642181,13.9780730717258,39.1125375493871
"slope",12.7870582726934,2.51190426938371,-0.175666861882061,15.7422063917171,15.881796623423,40.9800949408296
"TWI",2.45323436058356,-0.957166155609167,-0.440074498713634,2.96872199241071,2.40781405558698,30.9857943256481
"cwd",10.743985326227,5.56687455880873,3.60612429761915,12.2918908380709,17.0692398413253,39.2452414757355
"vpd_aug",0.493751494803218,1.53585556173026,9.27180490658214,15.8653232327535,14.7004401615418,36.3198685049512
